Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	SLC Transporter Disorders R-HSA-5619102	1/99	3.043453e-01	4.466731e-01	0	0	2.810232e+00	3.343031e+00	SLC22A12
Reactome_2022	KEAP1-NFE2L2 Pathway R-HSA-9755511	1/100	3.068970e-01	4.466731e-01	0	0	2.781706e+00	3.285871e+00	CDKN2A
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	2/306	3.075454e-01	4.466731e-01	0	0	1.818291e+00	2.144006e+00	USP13;CDKN1A
Reactome_2022	Potassium Channels R-HSA-1296071	1/102	3.119729e-01	4.477729e-01	0	0	2.726348e+00	3.175756e+00	HCN1
Reactome_2022	Signaling By VEGF R-HSA-194138	1/102	3.119729e-01	4.477729e-01	0	0	2.726348e+00	3.175756e+00	ROCK2
Reactome_2022	Phase I - Functionalization Of Compounds R-HSA-211945	1/104	3.170121e-01	4.480598e-01	0	0	2.673139e+00	3.070943e+00	CYP26B1
Reactome_2022	Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393	1/104	3.170121e-01	4.480598e-01	0	0	2.673139e+00	3.070943e+00	SLC38A2
Reactome_2022	PI3K/AKT Signaling In Cancer R-HSA-2219528	1/105	3.195180e-01	4.480598e-01	0	0	2.647302e+00	3.020417e+00	CDKN1A
Reactome_2022	Integration Of Energy Metabolism R-HSA-163685	1/105	3.195180e-01	4.480598e-01	0	0	2.647302e+00	3.020417e+00	CACNA1E
Reactome_2022	HATs Acetylate Histones R-HSA-3214847	1/106	3.220149e-01	4.489808e-01	0	0	2.621958e+00	2.971091e+00	KAT2B
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	1/107	3.245027e-01	4.498788e-01	0	0	2.597091e+00	2.922926e+00	CDKN1A
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	6/1312	3.456011e-01	4.749663e-01	0	0	1.276839e+00	1.356604e+00	KAT2B;CDKN1A;CDKN2A;NR1D2;NELFB;ZNF25
Reactome_2022	Epigenetic Regulation Of Gene Expression R-HSA-212165	1/116	3.464918e-01	4.749663e-01	0	0	2.392754e+00	2.536070e+00	KAT2B
Reactome_2022	Transcriptional Regulation By RUNX2 R-HSA-8878166	1/119	3.536634e-01	4.767617e-01	0	0	2.331568e+00	2.423454e+00	CDKN1A
Reactome_2022	Estrogen-dependent Gene Expression R-HSA-9018519	1/119	3.536634e-01	4.767617e-01	0	0	2.331568e+00	2.423454e+00	KAT2B
Reactome_2022	Signaling By TGFB Family Members R-HSA-9006936	1/119	3.536634e-01	4.767617e-01	0	0	2.331568e+00	2.423454e+00	INHBA
Reactome_2022	Cardiac Conduction R-HSA-5576891	1/126	3.700967e-01	4.961736e-01	0	0	2.200222e+00	2.187001e+00	KAT2B
Reactome_2022	G1/S Transition R-HSA-69206	1/129	3.770128e-01	5.026837e-01	0	0	2.148329e+00	2.095644e+00	CDKN1A
Reactome_2022	Signaling By NTRKs R-HSA-166520	1/132	3.838539e-01	5.080678e-01	0	0	2.098813e+00	2.009599e+00	NELFB
Reactome_2022	Metabolism Of Proteins R-HSA-392499	8/1890	3.852153e-01	5.080678e-01	0	0	1.180087e+00	1.125747e+00	RNF20;USP13;KAT2B;SLC30A8;CDKN2A;EEF1A2;FBXO15;INHBA
Reactome_2022	Signaling By Hedgehog R-HSA-5358351	1/135	3.906209e-01	5.124274e-01	0	0	2.051513e+00	1.928459e+00	EFCAB7
Reactome_2022	Late Phase Of HIV Life Cycle R-HSA-162599	1/136	3.928603e-01	5.126091e-01	0	0	2.036214e+00	1.902437e+00	NELFB
Reactome_2022	PTEN Regulation R-HSA-6807070	1/139	3.995297e-01	5.185386e-01	0	0	1.991647e+00	1.827270e+00	USP13
Reactome_2022	RHOA GTPase Cycle R-HSA-8980692	1/147	4.169637e-01	5.380715e-01	0	0	1.881754e+00	1.646076e+00	ROCK2
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	3/644	4.189901e-01	5.380715e-01	0	0	1.289458e+00	1.121710e+00	RNF20;ROCK2;PHIP
Reactome_2022	HIV Life Cycle R-HSA-162587	1/149	4.212436e-01	5.381332e-01	0	0	1.856137e+00	1.604713e+00	NELFB
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	3/660	4.346056e-01	5.509564e-01	0	0	1.257012e+00	1.047489e+00	RNF20;ROCK2;PHIP
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	6/1449	4.365046e-01	5.509564e-01	0	0	1.147113e+00	9.509063e-01	KAT2B;CDKN1A;CDKN2A;NR1D2;NELFB;ZNF25
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	1/157	4.380555e-01	5.509564e-01	0	0	1.760239e+00	1.452918e+00	CDKN2A
Reactome_2022	S Phase R-HSA-69242	1/161	4.462798e-01	5.584220e-01	0	0	1.715885e+00	1.384392e+00	CDKN1A
Reactome_2022	Disease R-HSA-1643685	7/1736	4.500223e-01	5.602319e-01	0	0	1.116305e+00	8.913226e-01	SLC22A12;KAT2B;CYP26B1;CDKN1A;ROCK2;CDKN2A;NELFB
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	2/424	4.602285e-01	5.673466e-01	0	0	1.301983e+00	1.010380e+00	KAT2B;CDKN1A
Reactome_2022	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	1/168	4.603878e-01	5.673466e-01	0	0	1.643380e+00	1.274747e+00	CDKN2A
Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	1/173	4.702473e-01	5.750638e-01	0	0	1.595203e+00	1.203576e+00	HPGD
Reactome_2022	SUMOylation R-HSA-2990846	1/174	4.721977e-01	5.750638e-01	0	0	1.585902e+00	1.189994e+00	CDKN2A
Reactome_2022	Ion Channel Transport R-HSA-983712	1/175	4.741411e-01	5.750638e-01	0	0	1.576708e+00	1.176619e+00	ATP11B
Reactome_2022	Disorders Of Transmembrane Transporters R-HSA-5619115	1/176	4.760774e-01	5.750638e-01	0	0	1.567619e+00	1.163447e+00	SLC22A12
Reactome_2022	Apoptosis R-HSA-109581	1/178	4.799290e-01	5.768605e-01	0	0	1.549749e+00	1.137697e+00	CDKN2A
Reactome_2022	G2/M Transition R-HSA-69275	1/182	4.875486e-01	5.774847e-01	0	0	1.515193e+00	1.088462e+00	CDKN1A
Reactome_2022	Cellular Response To Chemical Stress R-HSA-9711123	1/182	4.875486e-01	5.774847e-01	0	0	1.515193e+00	1.088462e+00	CDKN2A
Reactome_2022	Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	1/182	4.875486e-01	5.774847e-01	0	0	1.515193e+00	1.088462e+00	GABRB2
Reactome_2022	Mitotic G2-G2/M Phases R-HSA-453274	1/184	4.913170e-01	5.790073e-01	0	0	1.498482e+00	1.064920e+00	CDKN1A
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	3/722	4.935800e-01	5.790073e-01	0	0	1.144924e+00	8.083966e-01	CDKN1A;CDKN2A;ST13
Reactome_2022	ESR-mediated Signaling R-HSA-8939211	1/188	4.987719e-01	5.822983e-01	0	0	1.466132e+00	1.019851e+00	KAT2B
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	3/736	5.064989e-01	5.885034e-01	0	0	1.122237e+00	7.633831e-01	CDKN1A;CDKN2A;ST13
Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	1/198	5.169411e-01	5.977897e-01	0	0	1.391004e+00	9.178209e-01	DACT1
Reactome_2022	Ub-specific Processing Proteases R-HSA-5689880	1/201	5.222641e-01	6.010964e-01	0	0	1.369931e+00	8.898821e-01	USP13
Reactome_2022	Signaling By NOTCH R-HSA-157118	1/203	5.257806e-01	6.014819e-01	0	0	1.356229e+00	8.718810e-01	KAT2B
Reactome_2022	Transcriptional Regulation By RUNX1 R-HSA-8878171	1/204	5.275292e-01	6.014819e-01	0	0	1.349480e+00	8.630613e-01	KAT2B
Reactome_2022	Programmed Cell Death R-HSA-5357801	1/208	5.344604e-01	6.037423e-01	0	0	1.323135e+00	8.289407e-01	CDKN2A
Reactome_2022	Keratinization R-HSA-6805567	1/208	5.344604e-01	6.037423e-01	0	0	1.323135e+00	8.289407e-01	KRTAP19-3
Reactome_2022	Biological Oxidations R-HSA-211859	1/218	5.513527e-01	6.199542e-01	0	0	1.261521e+00	7.510849e-01	CYP26B1
Reactome_2022	Developmental Biology R-HSA-1266738	4/1073	5.554093e-01	6.216508e-01	0	0	1.022654e+00	6.013718e-01	KAT2B;CDKN1A;ROCK2;KRTAP19-3
Reactome_2022	HIV Infection R-HSA-162906	1/229	5.692365e-01	6.342178e-01	0	0	1.199988e+00	6.761444e-01	NELFB
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	2/523	5.726594e-01	6.345653e-01	0	0	1.049228e+00	5.849071e-01	CDKN1A;CDKN2A
Reactome_2022	Post-translational Protein Modification R-HSA-597592	5/1383	5.747497e-01	6.345653e-01	0	0	9.897656e-01	5.481526e-01	RNF20;USP13;KAT2B;CDKN2A;FBXO15
Reactome_2022	Neddylation R-HSA-8951664	1/237	5.817994e-01	6.394552e-01	0	0	1.158839e+00	6.276617e-01	FBXO15
Reactome_2022	Diseases Of Metabolism R-HSA-5668914	1/247	5.969959e-01	6.532152e-01	0	0	1.111168e+00	5.731903e-01	CYP26B1
Reactome_2022	RHO GTPase Effectors R-HSA-195258	1/269	6.285371e-01	6.846565e-01	0	0	1.018812e+00	4.730958e-01	ROCK2
Reactome_2022	Translation R-HSA-72766	1/281	6.447019e-01	6.991434e-01	0	0	9.745536e-01	4.277971e-01	EEF1A2
Reactome_2022	Signaling By WNT R-HSA-195721	1/294	6.614312e-01	7.141116e-01	0	0	9.306978e-01	3.847032e-01	DACT1
Reactome_2022	Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	1/307	6.773832e-01	7.281123e-01	0	0	8.905683e-01	3.468925e-01	FBXO15
Reactome_2022	Cell Cycle R-HSA-1640170	2/654	6.943382e-01	7.430637e-01	0	0	8.327573e-01	3.037867e-01	CDKN1A;CDKN2A
Reactome_2022	SARS-CoV Infections R-HSA-9679506	1/369	7.438268e-01	7.925491e-01	0	0	7.381869e-01	2.184642e-01	ROCK2
Reactome_2022	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	1/378	7.522755e-01	7.948148e-01	0	0	7.202328e-01	2.050162e-01	FBXO15
Reactome_2022	Metabolism Of Lipids R-HSA-556833	2/732	7.524681e-01	7.948148e-01	0	0	7.407679e-01	2.106719e-01	HPGD;SPTLC3
Reactome_2022	Signaling By Interleukins R-HSA-449147	1/453	8.127872e-01	8.548279e-01	0	0	5.984206e-01	1.240442e-01	CDKN1A
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	1/468	8.230084e-01	8.618628e-01	0	0	5.787533e-01	1.127347e-01	ATP11B
Reactome_2022	Axon Guidance R-HSA-422475	1/519	8.538123e-01	8.903000e-01	0	0	5.204043e-01	8.224676e-02	ROCK2
Reactome_2022	Nervous System Development R-HSA-9675108	1/545	8.674157e-01	9.006358e-01	0	0	4.948683e-01	7.038857e-02	ROCK2
Reactome_2022	Infectious Disease R-HSA-5663205	2/961	8.717886e-01	9.013407e-01	0	0	5.571531e-01	7.644606e-02	ROCK2;NELFB
Reactome_2022	Metabolism R-HSA-1430728	5/2049	8.803430e-01	9.063447e-01	0	0	6.433104e-01	8.198587e-02	CYP26B1;HPGD;DDAH1;SPTLC3;CACNA1E
Reactome_2022	Sensory Perception R-HSA-9709957	1/616	8.985232e-01	9.184869e-01	0	0	4.361337e-01	4.666750e-02	EPB41L3
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	1/619	8.996654e-01	9.184869e-01	0	0	4.339491e-01	4.588246e-02	ROCK2
Reactome_2022	Signaling By GPCR R-HSA-372790	1/689	9.229938e-01	9.382301e-01	0	0	3.883842e-01	3.112230e-02	ROCK2
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	1/702	9.266945e-01	9.382301e-01	0	0	3.809241e-01	2.900026e-02	CDKN1A
Reactome_2022	Adaptive Immune System R-HSA-1280218	1/733	9.348261e-01	9.425519e-01	0	0	3.642039e-01	2.454543e-02	FBXO15
Reactome_2022	Immune System R-HSA-168256	3/1943	9.775670e-01	9.794747e-01	0	0	3.973564e-01	9.015404e-03	CDKN1A;FBXO15;ATP11B
Reactome_2022	Innate Immune System R-HSA-168249	1/1035	9.794747e-01	9.794747e-01	0	0	2.537744e-01	5.262991e-03	ATP11B
